ROUTECODE,ROUTENAME,STOP_TYPE,STOP_DES,CLASSIFICA,X,Y
PAQ9,CITY GOLDEN ACRE D LANE to DARLING,FIRST,Golden Acre,Station,18.4248896815304,-33.9240870180641
PAQ9,CITY GOLDEN ACRE D LANE to DARLING,LAST,On Dassenberg Road 2nd after Reygersdal,Stop,18.4818690852744,-33.5546932879614
PAR7,KILLARNEY to ATLANTIS,FIRST,Killarney,Station,18.525361880339,-33.8333067217032
PAR7,KILLARNEY to ATLANTIS,LAST,On Charel Uys Avenue 2nd after Kerria,Stop,18.4872758110004,-33.5800231612547
PAV8,ATLANTIS to HANOVER PARK,FIRST,On Charel Uys Avenue 1st after Christopher Starke,Stop,18.4870927022036,-33.580022401973
PAV8,ATLANTIS to HANOVER PARK,LAST,On Heinz Road after Japhtha K. Masemola,Stop,18.5393314040396,-33.9978803795364
PAV9,HANOVER PARK to ATLANTIS,FIRST,On Lonedown Road after Greenturf,Stop,18.5380087298718,-33.9962797281208
PAV9,HANOVER PARK to ATLANTIS,LAST,On Charel Uys Avenue 2nd after Kerria,Stop,18.4872758110004,-33.5800231612547
PAW4,ATLANTIS to HANOVER PARK,FIRST,On Charel Uys Avenue 1st after Christopher Starke,Stop,18.4870927022036,-33.580022401973
PAW4,ATLANTIS to HANOVER PARK,LAST,On Newfields Road after Newfields Cr,Stop,18.5354640696027,-33.9825580022573
PAY3,MONTAGUE GARDENS to ATLANTIS,FIRST,On Montague Drive 4th after 1st Rd,Stop,18.5183981990184,-33.8556469749086
PAY3,MONTAGUE GARDENS to ATLANTIS,LAST,On Charel Uys Avenue 2nd after Kerria,Stop,18.4872758110004,-33.5800231612547
PBA0,KOEBERG POWER STN to ATLANTIS,FIRST,Koeberg Power Station,Stop,18.4354293852113,-33.6747687589655
PBA0,KOEBERG POWER STN to ATLANTIS,LAST,On Charel Uys Avenue 1st after Kerria,Stop,18.4878265104192,-33.5779698417247
PBA2,STRANDFONTEIN VILL to A.D.E.,FIRST,On Dennegeur Avenue after Frigate,Stop,18.5480716794079,-34.076497882477
PBA2,STRANDFONTEIN VILL to A.D.E.,LAST,On William Gourlay Street 3rd after Charles Piers,Stop,18.4723771700287,-33.5944759250755
PBA3,ALVINCO to STRANDFONTEIN VILL,FIRST,On John Dreyer Street after Christopher Starke,Stop,18.4940780689598,-33.5883096137498
PBA3,ALVINCO to STRANDFONTEIN VILL,LAST,On Dennegeur Avenue after Sloop,Stop,18.5482003431748,-34.0767507777631
PBA4,TOWN CENTRE C LANE to ATLANTIS,FIRST,Mitchells Plain Town Centre,Station,18.6207546317324,-34.0477058959957
PBA4,TOWN CENTRE C LANE to ATLANTIS,LAST,On Charel Uys Avenue 2nd after Kerria,Stop,18.4872758110004,-33.5800231612547
PBC2,KOEBERG POWER STN to ATLANTIS,FIRST,Koeberg Power Station,Stop,18.4354293852113,-33.6747687589655
PBC2,KOEBERG POWER STN to ATLANTIS,LAST,On Charel Uys Avenue 1st after Kerria,Stop,18.4878265104192,-33.5779698417247
QSA0,CHATSWORTH to CITY,FIRST,On Potsdam Road after Malibongwe,Stop,18.5418604546997,-33.8106050793386
QSA0,CHATSWORTH to CITY,LAST,Golden Acre,Station,18.4248896815304,-33.9240870180641
QSA1,EPPING IND to MAMRE (PARADISE RD),FIRST,On Benbow Avenue after Epping Industrial,Stop,18.536286655195,-33.9306872725146
QSA1,EPPING IND to MAMRE (PARADISE RD),LAST,Mamre Terminus,Stop,18.47371690453,-33.5085969322725
QSA4,CITY GOLDEN ACRE D LANE to CHATSWORTH,FIRST,Golden Acre,Station,18.4248896815304,-33.9240870180641
QSA4,CITY GOLDEN ACRE D LANE to CHATSWORTH,LAST,On Riverlands Drive after Arend,Stop,18.5983895387757,-33.5274563140455
QSA5,CITY GOLDEN ACRE D LANE to CHATSWORTH,FIRST,Golden Acre,Station,18.4248896815304,-33.9240870180641
QSA5,CITY GOLDEN ACRE D LANE to CHATSWORTH,LAST,On Riverlands Drive after Arend,Stop,18.5983895387757,-33.5274563140455
QSA6,CHATSWORTH to CITY,FIRST,On Riverlands Drive after Arend,Stop,18.5983895387757,-33.5274563140455
QSA6,CHATSWORTH to CITY,LAST,Golden Acre,Station,18.4248896815304,-33.9240870180641
QSB0,CHATSWORTH to CITY,FIRST,On Riverlands Drive after Arend,Stop,18.5983895387757,-33.5274563140455
QSB0,CHATSWORTH to CITY,LAST,Golden Acre,Station,18.4248896815304,-33.9240870180641
QSB1,KOEBERG STN to CHATSWORTH,FIRST,Koeberg Station,Station,18.47723554765,-33.9252489246432
QSB1,KOEBERG STN to CHATSWORTH,LAST,On Pelikaan Street after Waterblomme,Stop,18.5994811878942,-33.5288392846526
QSC1,MALMESBURY to UWC,FIRST,Durbanville,Station,18.6515231852988,-33.8273989225887
QSC1,MALMESBURY to UWC,LAST,On Robert Sobukwe Road 2nd after Symphony,Stop,18.6269365450262,-33.9293184213324
QSC2,UWC to MALMESBURY,FIRST,On Robert Sobukwe Road 2nd after Radnor,Stop,18.6226978188093,-33.9315773727713
QSC2,UWC to MALMESBURY,LAST,On Wellington Road after Main,Stop,18.6471403192373,-33.8319483007871
QSD1,CHATSWORTH to CITY,FIRST,On Riverlands Drive after Arend,Stop,18.5983895387757,-33.5274563140455
QSD1,CHATSWORTH to CITY,LAST,Golden Acre,Station,18.4248896815304,-33.9240870180641
QSD2,CITY GOLDEN ACRE D LANE to CHATSWORTH,FIRST,Golden Acre,Station,18.4248896815304,-33.9240870180641
QSD2,CITY GOLDEN ACRE D LANE to CHATSWORTH,LAST,On Pelikaan Street after Waterblomme,Stop,18.5994811878942,-33.5288392846526
QSD4,CHATSWORTH to MONTAGUE GARDENS,FIRST,On Riverlands Drive after Arend,Stop,18.5983895387757,-33.5274563140455
QSD4,CHATSWORTH to MONTAGUE GARDENS,LAST,On Montague Drive 3rd after Drill,Stop,18.5205455460935,-33.8774545529119
QSG2,CHATSWORTH to CITY,FIRST,On Riverlands Drive after Arend,Stop,18.5983895387757,-33.5274563140455
QSG2,CHATSWORTH to CITY,LAST,Golden Acre,Station,18.4248896815304,-33.9240870180641
QTA8,PELLA to KOEBERG POWER STN,FIRST,On Pella Road after Pine,Stop,18.5207331099927,-33.5388467001004
QTA8,PELLA to KOEBERG POWER STN,LAST,Koeberg Power Station,Stop,18.4354293852113,-33.6747687589655
QTB3,MELKBOS to KOEBERG POWER STN,FIRST,On Birkenhead Drive after Fairway,Stop,18.4526612823343,-33.7342319431794
QTB3,MELKBOS to KOEBERG POWER STN,LAST,Koeberg Power Station,Stop,18.4354293852113,-33.6747687589655
QTB8,DARLING to MELKBOS,FIRST,On Dassenberg Road after Charel Uys,Stop,18.4794083861672,-33.5663854873927
QTB8,DARLING to MELKBOS,LAST,On Birkenhead Drive after Otto du Plessis,Stop,18.44792763738,-33.7320110775377
QTB9,MELKBOS to DARLING,FIRST,On Birkenhead Drive after Fairway,Stop,18.4526612823343,-33.7342319431794
QTB9,MELKBOS to DARLING,LAST,On Main Road 2nd after Liedeman,Stop,18.4803797795799,-33.5138542690184
QTJ6,A.D.E. to MAMRE (PARADISE RD),FIRST,A.D.E.,Stop,18.4723777199019,-33.594385770043
QTJ6,A.D.E. to MAMRE (PARADISE RD),LAST,Mamre Terminus,Stop,18.47371690453,-33.5085969322725
QTJ7,MAMRE to A.D.E.,FIRST,On Seemeeu Street after Palm,Stop,18.466073883619,-33.5141180064993
QTJ7,MAMRE to A.D.E.,LAST,On Christopher Starke Street after Charles Duminy,Stop,18.4865528638983,-33.5802365422222
RPA0,TEMPERANCE TOWN to STRAND,FIRST,On Gordon's Bay Drive after Webb,Stop,18.8406324566123,-34.1281340875355
RPA0,TEMPERANCE TOWN to STRAND,LAST,Strand,Station,18.8269297568544,-34.1175948982913
RPA1,STRAND to TEMPERANCE TOWN,FIRST,Strand,Station,18.8269297568544,-34.1175948982913
RPA1,STRAND to TEMPERANCE TOWN,LAST,Strand,Station,18.8269297568544,-34.1175948982913
RPB6,MACASSAR to TEMPERANCE TOWN,FIRST,On Link Avenue,Stop,18.753724377949,-34.0567708967165
RPB6,MACASSAR to TEMPERANCE TOWN,LAST,On Zandvliet Road after Rembrandt,Stop,18.7750693055442,-34.0623471402261
RQA1,STRAND to EERSTE RIVER,FIRST,Strand,Station,18.8269297568544,-34.1175948982913
RQA1,STRAND to EERSTE RIVER,LAST,On Musica Avenue 2nd after Soh,Stop,18.7657111935812,-34.0620231418751
RQA6,MACASSAR to STRAND,FIRST,On Link Avenue,Stop,18.753724377949,-34.0567708967165
RQA6,MACASSAR to STRAND,LAST,Strand,Station,18.8269297568544,-34.1175948982913
RQB1,MACASSAR to STRAND,FIRST,On Link Avenue,Stop,18.753724377949,-34.0567708967165
RQB1,MACASSAR to STRAND,LAST,On Beach Road after Burnard,Stop,18.8220198635169,-34.1122869861921
RQB4,STRAND to MACASSAR,FIRST,Strand,Station,18.8269297568544,-34.1175948982913
RQB4,STRAND to MACASSAR,LAST,Firgrove Terminus,Stop,18.7887998518319,-34.0554928994469
RRA0,MACASSAR to SOMERSET WEST,FIRST,On Link Avenue,Stop,18.753724377949,-34.0567708967165
RRA0,MACASSAR to SOMERSET WEST,LAST,Somerset West,Station,18.8499678732445,-34.0842060298739
RRA1,SOMERSET WEST to MACASSAR,FIRST,Somerset West,Station,18.8499678732445,-34.0842060298739
RRA1,SOMERSET WEST to MACASSAR,LAST,On Musica Avenue 2nd after Soh,Stop,18.7657111935812,-34.0620231418751
RRA2,HELDERBERG VILLAGE to MACASSAR,FIRST,On Macassar Road after Old Main Road,Stop,18.7846435639619,-34.0543317415688
RRA2,HELDERBERG VILLAGE to MACASSAR,LAST,On Musica Avenue 2nd after Soh,Stop,18.7657111935812,-34.0620231418751
RRA3,SOMERSET WEST to MACASSAR,FIRST,Somerset West,Station,18.8499678732445,-34.0842060298739
RRA3,SOMERSET WEST to MACASSAR,LAST,On Musica Avenue 2nd after Soh,Stop,18.7657111935812,-34.0620231418751
RRA4,SOMERSET WEST to HELDERBERG VILLAGE,FIRST,Somerset West,Station,18.8499678732445,-34.0842060298739
RRA4,SOMERSET WEST to HELDERBERG VILLAGE,LAST,On Main Road after Pintail,Stop,18.8304146132203,-34.0713880539852
RRA6,FIRGROVE to ARTSCAPE (HERTZOG BLVD),FIRST,Firgrove Terminus,Stop,18.7887998518319,-34.0554928994469
RRA6,FIRGROVE to ARTSCAPE (HERTZOG BLVD),LAST,On Hertzog Boulevard after D.F. Malan,Stop,18.4296301816068,-33.9202775806995
RRA7,ARTSCAPE (HERTZOG BLVD) to FIRGROVE,FIRST,On Hertzog Boulevard after Oswald Pirow,Stop,18.431024211625,-33.9220510202928
RRA7,ARTSCAPE (HERTZOG BLVD) to FIRGROVE,LAST,Firgrove Terminus,Stop,18.7885396333325,-34.0556006350137
RRA9,BELGOTEX to MACASSAR,FIRST,On Main Road 1st after Broadway,Stop,18.8218521048804,-34.0682025920604
RRA9,BELGOTEX to MACASSAR,LAST,On Musica Avenue 2nd after Soh,Stop,18.7657111935812,-34.0620231418751
RRB0,SOMERSET WEST to MACASSAR,FIRST,On Lourensford Road after Irene,Stop,18.8570229012854,-34.0768941126583
RRB0,SOMERSET WEST to MACASSAR,LAST,On Lourensford Road after Irene,Stop,18.8570229012854,-34.0768941126583
RRB1,SOMERSET WEST to BELGOTEX,FIRST,Somerset West,Station,18.8499678732445,-34.0842060298739
RRB1,SOMERSET WEST to BELGOTEX,LAST,Somerset West,Station,18.8499678732445,-34.0842060298739
RRB2,MACASSAR to HELDERBERG VILLAGE,FIRST,On Link Avenue,Stop,18.753724377949,-34.0567708967165
RRB2,MACASSAR to HELDERBERG VILLAGE,LAST,Firgrove Terminus,Stop,18.7885396333325,-34.0556006350137
RRB9,SOMERSET WEST to BLACKHEATH,FIRST,Somerset West,Station,18.8499678732445,-34.0842060298739
RRB9,SOMERSET WEST to BLACKHEATH,LAST,On Buttskop Road after Vineyard,Stop,18.6940176549198,-33.9763380303526
RRC5,KARL BREMER HOSP to FIRGROVE,FIRST,Karl Bremer Hospital,Stop,18.6085950184608,-33.8935876982816
RRC5,KARL BREMER HOSP to FIRGROVE,LAST,Firgrove Terminus,Stop,18.7885396333325,-34.0556006350137
RRC6,PEPCOR FACTORY to FIRGROVE,FIRST,On Radnor Street 2nd after Stellenberg,Stop,18.6039395767636,-33.934800046507
RRC6,PEPCOR FACTORY to FIRGROVE,LAST,Firgrove Terminus,Stop,18.7885396333325,-34.0556006350137
RRC7,FIRGROVE to TYGERBERG HOSP,FIRST,Firgrove Terminus,Stop,18.7887998518319,-34.0554928994469
RRC7,FIRGROVE to TYGERBERG HOSP,LAST,Tygerberg Hospital 1,Stop,18.6113481290957,-33.9134482706897
RRD0,KARL BREMER HOSP to SOMERSET WEST,FIRST,Karl Bremer Hospital,Stop,18.6085950184608,-33.8935876982816
RRD0,KARL BREMER HOSP to SOMERSET WEST,LAST,Somerset West,Station,18.8499678732445,-34.0842060298739
RRD5,TYGERBERG STN to SOMERSET WEST,FIRST,Tygerberg,Station,18.6009130032869,-33.9065632267297
RRD5,TYGERBERG STN to SOMERSET WEST,LAST,Somerset West,Station,18.8499678732445,-34.0842060298739
RRF2,KARL BREMER HOSP to SOMERSET WEST,FIRST,Karl Bremer Hospital,Stop,18.6085950184608,-33.8935876982816
RRF2,KARL BREMER HOSP to SOMERSET WEST,LAST,Somerset West,Station,18.8499678732445,-34.0842060298739
RRF9,MACASSAR to SOMERSET WEST,FIRST,On Link Avenue,Stop,18.753724377949,-34.0567708967165
RRF9,MACASSAR to SOMERSET WEST,LAST,Somerset West,Station,18.8499678732445,-34.0842060298739
RRG0,FIRGROVE to KARL BREMER HOSP,FIRST,Firgrove Terminus,Stop,18.7887998518319,-34.0554928994469
RRG0,FIRGROVE to KARL BREMER HOSP,LAST,Karl Bremer Hospital,Stop,18.6085950184608,-33.8935876982816
RRG1,KARL BREMER HOSP to FIRGROVE,FIRST,Karl Bremer Hospital,Stop,18.6085950184608,-33.8935876982816
RRG1,KARL BREMER HOSP to FIRGROVE,LAST,Firgrove Terminus,Stop,18.7885396333325,-34.0556006350137
RRI0,MACASSAR to SOMERSET WEST,FIRST,On Link Avenue,Stop,18.753724377949,-34.0567708967165
RRI0,MACASSAR to SOMERSET WEST,LAST,Somerset West,Station,18.8499678732445,-34.0842060298739
RSA0,LWANDLE to SOMERSET WEST,FIRST,On Main Road after Orange,Stop,18.8558266856036,-34.0923176833633
RSA0,LWANDLE to SOMERSET WEST,LAST,Somerset West,Station,18.8499678732445,-34.0842060298739
RSA1,SOMERSET WEST to LWANDLE,FIRST,Somerset West,Station,18.8499678732445,-34.0842060298739
RSA1,SOMERSET WEST to LWANDLE,LAST,Somerset West,Station,18.8499678732445,-34.0842060298739
RUA6,FIRGROVE to KARL BREMER HOSP,FIRST,Firgrove Terminus,Stop,18.7887998518319,-34.0554928994469
RUA6,FIRGROVE to KARL BREMER HOSP,LAST,Karl Bremer Hospital,Stop,18.6085950184608,-33.8935876982816
RUE8,KUILS RIVER TERM to PEPCOR FACTORY,FIRST,On New Nooiensfontein Road after Maisel,Stop,18.675406047854,-33.9476126339471
RUE8,KUILS RIVER TERM to PEPCOR FACTORY,LAST,On Radnor Street after Spin,Stop,18.6057024653633,-33.9348237354389
RUE9,PEPCOR FACTORY to KUILS RIVER TERM,FIRST,On Stellenberg Road after Cradick,Stop,18.6073600117515,-33.9342340199014
RUE9,PEPCOR FACTORY to KUILS RIVER TERM,LAST,On New Nooiensfontein Drive after Grove,Stop,18.6759768641591,-33.9340009663006
RVA0,MFULENI to KARL BREMER HOSP,FIRST,On Mfuleni Main Road,Stop,18.6819043661437,-34.0036416287891
RVA0,MFULENI to KARL BREMER HOSP,LAST,Karl Bremer Hospital,Stop,18.6085950184608,-33.8935876982816
RVA1,BRENTWOOD PARK to MURDOCH VALLEY,FIRST,On Inez Avenue after Inez Avenue,Stop,18.6544054867832,-33.9859606472982
RVA1,BRENTWOOD PARK to MURDOCH VALLEY,LAST,On Queens Road after Seaforth,Stop,18.4517457632337,-34.1993673789684
RVA2,SOMERSET WEST to EINDHOVEN,FIRST,Somerset West,Station,18.8499678732445,-34.0842060298739
RVA2,SOMERSET WEST to EINDHOVEN,LAST,On Delft Main Road after Voorbrug,Stop,18.6428063133885,-33.9750190395467
RVA3,KUILS RIVER TERM to HARARE,FIRST,On Van Riebeeck Road after Skyvue,Stop,18.6939768798519,-33.9484445318377
RVA3,KUILS RIVER TERM to HARARE,LAST,On Hlonela Street after Nkulu,Stop,18.6773200800137,-34.0622826486234
RVA4,SOMERSET WEST to NYANGA TERM,FIRST,Somerset West,Station,18.8499678732445,-34.0842060298739
RVA4,SOMERSET WEST to NYANGA TERM,LAST,Nyanga Central,Station,18.5833583259872,-33.9921954955436
RVB2,SITE C to KUILS RIVER,FIRST,On Govan Mbeki after Maphongwana,Stop,18.648976638373,-34.0165610584029
RVB2,SITE C to KUILS RIVER,LAST,On New Nooiensfontein Drive after Grove,Stop,18.6759768641591,-33.9340009663006
RVB7,SOMERSET WEST to NYANGA TERM,FIRST,Somerset West,Station,18.8499678732445,-34.0842060298739
RVB7,SOMERSET WEST to NYANGA TERM,LAST,Nyanga Central,Station,18.5833583259872,-33.9921954955436
RVB8,SOMERSET WEST to MFULENI,FIRST,Somerset West,Station,18.8499678732445,-34.0842060298739
RVB8,SOMERSET WEST to MFULENI,LAST,On Mfuleni Main Road after Inciniba,Stop,18.6848157807506,-34.0037573065714
RVC8,KUILS RIVER TERM to SITE C,FIRST,On Van Riebeeck Road after Skyvue,Stop,18.6939768798519,-33.9484445318377
RVC8,KUILS RIVER TERM to SITE C,LAST,On Govan Mbeki after Mew,Stop,18.6542617586496,-34.016098222007
RVC9,SITE C to KUILS RIVER,FIRST,On Govan Mbeki after Maphongwana,Stop,18.648976638373,-34.0165610584029
RVC9,SITE C to KUILS RIVER,LAST,On Van Riebeeck Road after Stellenbosch Arterial,Stop,18.6942320858814,-33.9496802674427
RVD1,KUILS RIVER TERM to HARARE,FIRST,On Van Riebeeck Road after Skyvue,Stop,18.6939768798519,-33.9484445318377
RVD1,KUILS RIVER TERM to HARARE,LAST,On Hlonela Street after Nkulu,Stop,18.6773200800137,-34.0622826486234
RVD3,SOMERSET WEST to NYANGA TERM,FIRST,Somerset West,Station,18.8499678732445,-34.0842060298739
RVD3,SOMERSET WEST to NYANGA TERM,LAST,Nyanga Central,Station,18.5833583259872,-33.9921954955436
RVI6,KUILS RIVER to MURDOCH VALLEY,FIRST,On New Nooiensfontein Drive after Grove,Stop,18.6767185179993,-33.9352290038739
RVI6,KUILS RIVER to MURDOCH VALLEY,LAST,On Queens Road after Seaforth,Stop,18.4517457632337,-34.1993673789684
RVI7,MURDOCH VALLEY to KUILS RIVER,FIRST,Murdoch Valley,Stop,18.4584141556102,-34.2067891885765
RVI7,MURDOCH VALLEY to KUILS RIVER,LAST,On New Nooiensfontein Drive after Grove,Stop,18.6759768641591,-33.9340009663006
RVL3,MURDOCH VALLEY to BRENTWOOD PARK,FIRST,Murdoch Valley,Stop,18.4584141556102,-34.2067891885765
RVL3,MURDOCH VALLEY to BRENTWOOD PARK,LAST,On Hindle Road after Tourmaline,Stop,18.6746248287641,-33.9823285268652
TAA8,BEACON VALLEY to MULTIMECH,FIRST,On AZ Berman after Katjiepiering,Stop,18.6155476117671,-34.0327876341668
TAA8,BEACON VALLEY to MULTIMECH,LAST,On Bofors Circle after Fitzmaurice,Stop,18.5571118629062,-33.9275184221273
TAB2,MULTIMECH to STRANDFONTEIN VILL,FIRST,On Bofors Circle 1st after Jan van Riebeeck,Stop,18.5570910272496,-33.9273650869404
TAB2,MULTIMECH to STRANDFONTEIN VILL,LAST,On Dennegeur Avenue after Sloop,Stop,18.5482003431748,-34.0767507777631
WFA0,CAPE TOWN STN to I.&J.TRAWLERS,FIRST,On Hertzog Boulevard after Oswald Pirow,Stop,18.431024211625,-33.9220510202928
WFA0,CAPE TOWN STN to I.&J.TRAWLERS,LAST,On South Arm Road 3rd after West Quay,Stop,18.4276693655123,-33.9062407261933
WFA1,I.&J.TRAWLERS to CAPE TOWN STN,FIRST,On South Arm Road 1st after Lourens Muller Building,Stop,18.4278636177038,-33.906295719726
WFA1,I.&J.TRAWLERS to CAPE TOWN STN,LAST,On Adderley Street 1st after Old Marine,Stop,18.4252169377755,-33.9204463828526
WFB0,CAPE TOWN STN to BEN SCHOEMAN,FIRST,On Hertzog Boulevard after Oswald Pirow,Stop,18.431024211625,-33.9220510202928
WFB0,CAPE TOWN STN to BEN SCHOEMAN,LAST,On Duncan Road 2nd after South Arm,Stop,18.4362464785424,-33.9189196949289
WFB2,BEN SCHOEMAN to CAPE TOWN STN,FIRST,On Duncan Road 1st after Container,Stop,18.4527925322541,-33.9204728280455
WFB2,BEN SCHOEMAN to CAPE TOWN STN,LAST,On Adderley Street 4th after Old Marine,Stop,18.4248359147032,-33.920823244533
WFB3,CAPE TOWN STN to BEN SCHOEMAN,FIRST,On Hertzog Boulevard after Oswald Pirow,Stop,18.431024211625,-33.9220510202928
WFB3,CAPE TOWN STN to BEN SCHOEMAN,LAST,On Duncan Road 2nd after South Arm,Stop,18.4362464785424,-33.9189196949289
WFB4,LOURENS MULLER BLDG to CAPE TOWN STN,FIRST,On South Arm Road 1st after Lourens Muller Building,Stop,18.4278636177038,-33.906295719726
WFB4,LOURENS MULLER BLDG to CAPE TOWN STN,LAST,On Adderley Street 1st after Old Marine,Stop,18.4252169377755,-33.9204463828526
WFB5,CAPE TOWN STN to LOURENS MULLER BLDG,FIRST,On Hertzog Boulevard after Oswald Pirow,Stop,18.431024211625,-33.9220510202928
WFB5,CAPE TOWN STN to LOURENS MULLER BLDG,LAST,On South Arm Road 3rd after West Quay,Stop,18.4276693655123,-33.9062407261933
WFB6,MARINE PRODUCTS to CAPE TOWN STN,FIRST,On South Arm Road 1st after Lourens Muller Building,Stop,18.4278636177038,-33.906295719726
WFB6,MARINE PRODUCTS to CAPE TOWN STN,LAST,On Adderley Street 1st after Old Marine,Stop,18.4252169377755,-33.9204463828526
YEA0,DU NOON to MAITLAND,FIRST,On Potsdam Road after Usasaza,Stop,18.5402207754793,-33.8122578261752
YEA0,DU NOON to MAITLAND,LAST,On Voortrekker Road after 1st Ave,Stop,18.497451124442,-33.9210598326583
YEA1,MAITLAND to DU NOON,FIRST,On Voortrekker Road 4th after Crematorium,Stop,18.5032309210239,-33.9201907678712
YEA1,MAITLAND to DU NOON,LAST,Dunoon,Stop,18.5372118749192,-33.8154470672453
YEA8,HARARE to HJ KRONENBERG PRIM SCH,FIRST,On Mew Way 1st after Sinqolamthi,Stop,18.6552572290053,-34.0510349233934
YEA8,HARARE to HJ KRONENBERG PRIM SCH,LAST,On Sunderland Street after 12th Ave,Stop,18.5112551275072,-33.9068982381424
YEA9,HJ KRONENBERG PRIM SCH to MAKHAZA,FIRST,On Voortrekker Road 1st after 18th Ave,Stop,18.5236683026766,-33.9165121235194
YEA9,HJ KRONENBERG PRIM SCH to MAKHAZA,LAST,Khayelitsha (Makhaza),Station,18.7098366984414,-34.0500038914143
YEB0,MAKHAZA to HJ KRONENBERG PRIM SCH,FIRST,Khayelitsha (Makhaza),Station,18.7098366984414,-34.0500038914143
YEB0,MAKHAZA to HJ KRONENBERG PRIM SCH,LAST,On Sunderland Street after 12th Ave,Stop,18.5112551275072,-33.9068982381424
YEB1,HJ KRONENBERG PRIM SCH to MAKHAZA,FIRST,On Sunderland Street after 11th Ave,Stop,18.5109851330866,-33.9068430743653
YEB1,HJ KRONENBERG PRIM SCH to MAKHAZA,LAST,Khayelitsha (Makhaza),Station,18.7098366984414,-34.0500038914143
YEB4,BELLVILLE A LANE to GOODHOPE COLLEGE,FIRST,Bellville,Station,18.6298174453258,-33.9058781585298
YEB4,BELLVILLE A LANE to GOODHOPE COLLEGE,LAST,On Hlonela Street after Nkulu,Stop,18.6773200800137,-34.0622826486234
YEB5,JOE SLOVO PARK to MAITLAND,FIRST,On Valentyn Road after Khozi,Stop,18.509674905543,-33.8731745552842
YEB5,JOE SLOVO PARK to MAITLAND,LAST,On Sunderland Street after 12th Ave,Stop,18.5112551275072,-33.9068982381424
YEB8,MAKHAZA to MAITLAND,FIRST,On Govan Mbeke Road after Steve Tshwete,Stop,18.6913133226994,-34.0508512785947
YEB8,MAKHAZA to MAITLAND,LAST,On Sunderland Street after 11th Ave,Stop,18.5109851330866,-33.9068430743653
YEB9,GORDONS HIGH SCH to RUSTHOF,FIRST,On Broadlands Road after Gustrow,Stop,18.8500228301289,-34.1328968772775
YEB9,GORDONS HIGH SCH to RUSTHOF,LAST,On Broadlands Road after Gustrow,Stop,18.8500228301289,-34.1328968772775
YEC4,TOWN CENTRE D LANE to MAKHAZA,FIRST,Mitchells Plain Town Centre,Station,18.6207546317324,-34.0477058959957
YEC4,TOWN CENTRE D LANE to MAKHAZA,LAST,Khayelitsha (Makhaza),Station,18.7098366984414,-34.0500038914143
YEC5,MAITLAND to JOE SLOVO PARK,FIRST,On Bunney Street after 10th Ave,Stop,18.5089233502156,-33.9119104969726
YEC5,MAITLAND to JOE SLOVO PARK,LAST,On Bosmansdam Road after Ratanga,Stop,18.5082701998826,-33.8806517132784
YEC8,DU NOON to MAITLAND,FIRST,On Potsdam Road after Stables,Stop,18.5417204866926,-33.8105234206611
YEC8,DU NOON to MAITLAND,LAST,On Voortrekker Road 6th after Vanguard,Stop,18.5240786084258,-33.9166218931872
